identifier_type,identifier,pipelines,figure_profiles,metadata_rows,mouse,eid,pid,probe_name
eid,8e6c8994-6a12-4e2c-b066-958b9f84ab67,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_010,8e6c8994-6a12-4e2c-b066-958b9f84ab67,,
eid,8e71c2f4-f931-4b1b-8f45-1ccb8b2460e8,opto_behavior,,1,SWC_NM_008,8e71c2f4-f931-4b1b-8f45-1ccb8b2460e8,,
eid,8ee3b9ba-d327-4583-a46f-02ef9b837d98,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,8ee3b9ba-d327-4583-a46f-02ef9b837d98,,
eid,8fc44e79-5d11-40c5-b338-87dfd1c115d3,opto_behavior,,2,SWC_NM_035,8fc44e79-5d11-40c5-b338-87dfd1c115d3,,
eid,90742c5d-dbef-4f97-9c26-cfbee9413f24,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,90742c5d-dbef-4f97-9c26-cfbee9413f24,,
eid,9087e545-269b-454a-8dce-90ea449ef7a0,zapit,,1,SWC_NM_081,9087e545-269b-454a-8dce-90ea449ef7a0,,
eid,90e0413e-539b-432d-8e50-212f4ce19487,opto_behavior,,1,SWC_NM_110,90e0413e-539b-432d-8e50-212f4ce19487,,
eid,91038046-b631-4424-abef-00dc331511f3,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,91038046-b631-4424-abef-00dc331511f3,,
eid,911a0794-bcd9-41e3-a015-c6818d2a0dc1,opto_behavior,,1,SWC_NM_106,911a0794-bcd9-41e3-a015-c6818d2a0dc1,,
eid,911f1c21-acb0-4b8d-825a-c415d6b204f8,opto_behavior,,1,SWC_NM_102,911f1c21-acb0-4b8d-825a-c415d6b204f8,,
eid,91857de2-766f-43e2-a3cc-ace233485ebd,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_026,91857de2-766f-43e2-a3cc-ace233485ebd,,
eid,9189a3d6-bf67-40c8-b725-650207348ea8,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_108,9189a3d6-bf67-40c8-b725-650207348ea8,,
eid,91c7d835-107d-440a-935f-bb7f99f01c99,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,91c7d835-107d-440a-935f-bb7f99f01c99,,
eid,92521a6b-4ecc-4617-aa27-ea4edab804e4,zapit,,1,SWC_NM_086,92521a6b-4ecc-4617-aa27-ea4edab804e4,,
eid,931ad575-14cf-4aa1-89a1-768ae43db45a,zapit,,1,SWC_NM_085,931ad575-14cf-4aa1-89a1-768ae43db45a,,
eid,93608635-6b1d-45df-a484-18ef6f17a937,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,93608635-6b1d-45df-a484-18ef6f17a937,,
eid,9428f5fc-a6b9-4689-8200-b0a846933a1d,opto_behavior,,1,SWC_NM_018,9428f5fc-a6b9-4689-8200-b0a846933a1d,,
eid,947bf043-ff1d-4dc7-8db3-ec05164ccfb7,opto_behavior,,1,SWC_NM_042,947bf043-ff1d-4dc7-8db3-ec05164ccfb7,,
eid,947da2a5-e353-46d2-8630-fe5456251df2,zapit,figure4_zapit_glmhmm,1,SWC_NM_090,947da2a5-e353-46d2-8630-fe5456251df2,,
eid,9496c947-84de-47d5-b8b3-25f4d7dc03e2,zapit,,1,SWC_NM_057,9496c947-84de-47d5-b8b3-25f4d7dc03e2,,
eid,949ffb0c-a81a-49ea-a5c8-b0f50400e955,opto_behavior,,1,SWC_NM_043,949ffb0c-a81a-49ea-a5c8-b0f50400e955,,
eid,94a30725-7b79-4eb2-8938-7838e874f367,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,94a30725-7b79-4eb2-8938-7838e874f367,,
eid,94adaf4a-f52d-4bb0-ae4c-54f235379e3d,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,94adaf4a-f52d-4bb0-ae4c-54f235379e3d,,
eid,94d02ee9-ab83-4dad-9d75-6c43fa0e2a31,zapit,figure4_zapit_glmhmm,1,SWC_NM_091,94d02ee9-ab83-4dad-9d75-6c43fa0e2a31,,
eid,956cb2a4-5bda-4d96-b8cd-496d700157eb,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,956cb2a4-5bda-4d96-b8cd-496d700157eb,,
eid,95704630-82ff-4a83-b583-e47e7b261df0,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,95704630-82ff-4a83-b583-e47e7b261df0,,
eid,95794d97-dd6d-411e-92a2-e4d4839b1165,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,95794d97-dd6d-411e-92a2-e4d4839b1165,,
eid,959fc67f-1819-454c-8a32-fef40342d6df,opto_behavior,,1,SWC_NM_106,959fc67f-1819-454c-8a32-fef40342d6df,,
eid,95a313a8-37f0-4520-bf75-0ec369d2f5ba,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,95a313a8-37f0-4520-bf75-0ec369d2f5ba,,
eid,95acdc6e-8959-4d9a-b039-9c28a9f06ee0,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_012,95acdc6e-8959-4d9a-b039-9c28a9f06ee0,,
eid,95b46097-4cc0-4574-9ed3-7d9a2fd4b5ca,opto_behavior,,2,SWC_NM_022,95b46097-4cc0-4574-9ed3-7d9a2fd4b5ca,,
eid,95f11fa0-a548-4eb5-8fa4-d62e2d1db0f3,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,95f11fa0-a548-4eb5-8fa4-d62e2d1db0f3,,
eid,95f3745b-64c8-46db-924a-3cb867349804,opto_behavior,,1,SWC_NM_035,95f3745b-64c8-46db-924a-3cb867349804,,
eid,9606af89-12f6-4a57-8cd9-24f733beae8a,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_025,9606af89-12f6-4a57-8cd9-24f733beae8a,,
eid,960f2fb8-d2de-4dc9-89a0-6d8498e5658a,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,960f2fb8-d2de-4dc9-89a0-6d8498e5658a,,
eid,963cc308-96f3-4be9-9ace-f78fd41cf92c,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,963cc308-96f3-4be9-9ace-f78fd41cf92c,,
eid,96468f7e-df40-4b3f-9651-cfb25d8d0b3e,opto_behavior,,1,SWC_NM_035,96468f7e-df40-4b3f-9651-cfb25d8d0b3e,,
eid,967e1337-9ef2-4334-a36a-f45edbe3e544,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,967e1337-9ef2-4334-a36a-f45edbe3e544,,
eid,96813852-4a35-4f74-9c12-29140021e2d4,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,96813852-4a35-4f74-9c12-29140021e2d4,,
eid,96aaa6e1-1b1d-46e9-b8a0-47de29d195a7,opto_behavior,,1,SWC_NM_008,96aaa6e1-1b1d-46e9-b8a0-47de29d195a7,,
eid,96bb0ab8-9671-4d53-8f82-4297b91f45cd,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,96bb0ab8-9671-4d53-8f82-4297b91f45cd,,
eid,96d56638-8bea-494f-9baf-d7495bfb11db,zapit,figure4_zapit_glmhmm,1,SWC_NM_090,96d56638-8bea-494f-9baf-d7495bfb11db,,
eid,96ff08d6-b9f1-4596-bc70-ee10c7502670,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,96ff08d6-b9f1-4596-bc70-ee10c7502670,,
eid,970c4bcd-5a46-4d4b-bc4e-b2e93075501b,zapit,,1,SWC_NM_072,970c4bcd-5a46-4d4b-bc4e-b2e93075501b,,
eid,971510e1-87e0-4199-91a3-9105ed59fa6b,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,971510e1-87e0-4199-91a3-9105ed59fa6b,,
eid,9719c885-fe34-46f7-bf20-413d836f4c19,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_103,9719c885-fe34-46f7-bf20-413d836f4c19,,
eid,97555715-ddfd-4e98-be18-c5616125cde5,opto_behavior,,1,SWC_NM_037,97555715-ddfd-4e98-be18-c5616125cde5,,
eid,976077e3-132f-4f41-8b36-e289a6c9b59d,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,976077e3-132f-4f41-8b36-e289a6c9b59d,,
eid,9776f121-3a76-402c-9c3d-96190c30e187,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,9776f121-3a76-402c-9c3d-96190c30e187,,
eid,979436c7-383c-4093-b722-ec44b28750de,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,979436c7-383c-4093-b722-ec44b28750de,,
eid,9826572e-e0d1-4abd-ab76-a05541469b54,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,9826572e-e0d1-4abd-ab76-a05541469b54,,
eid,98566e39-3e37-4943-8ed3-fa608febc6a2,opto_behavior,,1,SWC_NM_093,98566e39-3e37-4943-8ed3-fa608febc6a2,,
eid,985a0bca-ac8c-4bf9-8277-626dfaea8626,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,985a0bca-ac8c-4bf9-8277-626dfaea8626,,
eid,987d7a03-ac5f-46c2-a2f4-e1e69f1aa1d9,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_096,987d7a03-ac5f-46c2-a2f4-e1e69f1aa1d9,,
eid,98e221dc-e3bf-4970-832c-7685214a2bf2,zapit,,1,SWC_NM_071,98e221dc-e3bf-4970-832c-7685214a2bf2,,
eid,98ee5eaf-d3bd-4101-a4ed-b074f537798a,opto_behavior,,2,SWC_NM_010;SWC_NM_012,98ee5eaf-d3bd-4101-a4ed-b074f537798a,,
eid,99008bca-5218-427a-a79f-fd99d4255ac6,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,99008bca-5218-427a-a79f-fd99d4255ac6,,
eid,9934246e-0e5a-4fe9-90dc-bf179c84482f,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_016,9934246e-0e5a-4fe9-90dc-bf179c84482f,,
eid,994aa1f0-3fb7-45a8-bfb3-a2d5f9bc66c4,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,994aa1f0-3fb7-45a8-bfb3-a2d5f9bc66c4,,
eid,997bed88-f960-4d40-9e3b-872727784e3c,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_011,997bed88-f960-4d40-9e3b-872727784e3c,,
eid,99835b18-182d-484e-9fd8-61431e6f3789,opto_behavior,,1,SWC_NM_106,99835b18-182d-484e-9fd8-61431e6f3789,,
eid,99b7285b-b018-4f84-bd2a-34e53bbe5cd2,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,99b7285b-b018-4f84-bd2a-34e53bbe5cd2,,
eid,99c5cd8f-817b-4e7d-97d1-7d89cd54af3e,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,99c5cd8f-817b-4e7d-97d1-7d89cd54af3e,,
eid,99ec3503-d0c7-4c87-b0e3-901b240af919,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,99ec3503-d0c7-4c87-b0e3-901b240af919,,
eid,9a22208a-ceeb-42e3-a97c-797b0f037efc,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,9a22208a-ceeb-42e3-a97c-797b0f037efc,,
eid,9a477d5c-21a3-4d88-ad20-2cac23f2e975,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_108,9a477d5c-21a3-4d88-ad20-2cac23f2e975,,
eid,9a4c58d7-26f5-433e-a6f1-2c603e5eb06a,opto_behavior,,1,SWC_NM_110,9a4c58d7-26f5-433e-a6f1-2c603e5eb06a,,
eid,9a6f6206-5958-450f-84a0-9689d1ef34c3,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,9a6f6206-5958-450f-84a0-9689d1ef34c3,,
eid,9a7972da-6cf2-44ec-be1c-28008003e539,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_103,9a7972da-6cf2-44ec-be1c-28008003e539,,
eid,9add8a8e-7de0-49da-8c00-8041bed1f9df,opto_behavior,,1,SWC_NM_102,9add8a8e-7de0-49da-8c00-8041bed1f9df,,
eid,9bbb497e-4a0a-4c95-b448-e34d44ee61a8,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,9bbb497e-4a0a-4c95-b448-e34d44ee61a8,,
eid,9c303b53-0747-4d7a-9b39-ba68d1441942,opto_behavior,,1,SWC_NM_102,9c303b53-0747-4d7a-9b39-ba68d1441942,,
eid,9c4b3fd9-f937-4f2b-9b7b-39be7bc2a7f8,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,9c4b3fd9-f937-4f2b-9b7b-39be7bc2a7f8,,
eid,9cc77c22-08f2-49cd-b37d-905397fab334,opto_behavior,,1,SWC_NM_016,9cc77c22-08f2-49cd-b37d-905397fab334,,
eid,9cd4ff60-be51-4aff-912d-67a11dd0fc75,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,9cd4ff60-be51-4aff-912d-67a11dd0fc75,,
eid,9cf85b9f-9151-4f38-b59b-1f2cd1fda704,opto_behavior,,1,SWC_NM_065,9cf85b9f-9151-4f38-b59b-1f2cd1fda704,,
eid,9d2c19a6-df4b-43f8-a8af-c3cf9f4c9f9d,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,9d2c19a6-df4b-43f8-a8af-c3cf9f4c9f9d,,
eid,9d306baa-31cb-4c02-9577-f3113d2fc77d,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,9d306baa-31cb-4c02-9577-f3113d2fc77d,,
eid,9d55cbc0-7f4c-4dcd-a3a8-525aeb39bca8,opto_behavior,,1,SWC_NM_049,9d55cbc0-7f4c-4dcd-a3a8-525aeb39bca8,,
eid,9d6109f3-8529-481f-9ece-eeec42fa3648,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_108,9d6109f3-8529-481f-9ece-eeec42fa3648,,
eid,9d67f331-b93f-43a9-a8af-22c48efc338c,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_096,9d67f331-b93f-43a9-a8af-22c48efc338c,,
eid,9da10bc1-6e6d-40a9-b387-285b509e9bb6,zapit,,1,SWC_NM_057,9da10bc1-6e6d-40a9-b387-285b509e9bb6,,
eid,9df83e5b-256f-4e48-8e1d-76517005710b,opto_behavior,,1,SWC_NM_073,9df83e5b-256f-4e48-8e1d-76517005710b,,
eid,9e04d416-7463-4370-830a-bda8f03ffe17,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_073,9e04d416-7463-4370-830a-bda8f03ffe17,,
eid,9e0fe336-8409-4187-b89f-e45b3718d125,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,9e0fe336-8409-4187-b89f-e45b3718d125,,
eid,9e2ebea3-450d-41da-8066-77cbbc3b46c7,opto_behavior,,1,SWC_NM_035,9e2ebea3-450d-41da-8066-77cbbc3b46c7,,
eid,9e4b80e4-ae85-4e5e-8e1d-519eb68347be,opto_behavior,,1,SWC_NM_011,9e4b80e4-ae85-4e5e-8e1d-519eb68347be,,
eid,9e63140c-094f-4ab0-b33e-a2682af47a8f,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,9e63140c-094f-4ab0-b33e-a2682af47a8f,,
eid,9e6ba046-d48f-4913-a433-ecca9a1049fc,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,9e6ba046-d48f-4913-a433-ecca9a1049fc,,
eid,9ea88450-65e7-4c6c-a619-76cccbc163a8,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_018,9ea88450-65e7-4c6c-a619-76cccbc163a8,,
eid,9ee13d3f-3721-4656-9521-3179222c0426,opto_behavior,,1,SWC_NM_049,9ee13d3f-3721-4656-9521-3179222c0426,,
eid,9f7fc9ca-d43b-479e-9e2a-08a475b94f3a,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,9f7fc9ca-d43b-479e-9e2a-08a475b94f3a,,
eid,9fa6297f-93a9-499d-ae38-2eed6e55565d,opto_behavior,,2,SWC_NM_096,9fa6297f-93a9-499d-ae38-2eed6e55565d,,
eid,9fec4695-637b-4a22-ab75-f751546e3729,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,9fec4695-637b-4a22-ab75-f751546e3729,,
eid,a01456bd-810d-44d3-afc8-e6251efa5399,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,a01456bd-810d-44d3-afc8-e6251efa5399,,
eid,a014ef1e-7710-40ac-afd4-0402f1e12a7c,opto_behavior,,1,SWC_NM_051,a014ef1e-7710-40ac-afd4-0402f1e12a7c,,
eid,a022ff94-4504-468a-86d1-c8843855bc1f,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_080,a022ff94-4504-468a-86d1-c8843855bc1f,,
eid,a0343dc0-911a-4ba8-a968-105274075537,opto_behavior,,1,SWC_NM_043,a0343dc0-911a-4ba8-a968-105274075537,,
eid,a04a6503-116b-48c9-a8cd-ced434b03c0d,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,a04a6503-116b-48c9-a8cd-ced434b03c0d,,
eid,a079d54f-825f-4267-925b-a2ec3ba1b631,opto_behavior,,1,SWC_NM_036,a079d54f-825f-4267-925b-a2ec3ba1b631,,
eid,a08fc1e6-e299-45a9-a4ff-311f770c4a20,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,a08fc1e6-e299-45a9-a4ff-311f770c4a20,,
eid,a0910156-ce33-4bb5-b367-a8fbffeb94c1,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,a0910156-ce33-4bb5-b367-a8fbffeb94c1,,
eid,a0dce8e3-bbf8-4230-a909-89e30e7a5e1f,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,a0dce8e3-bbf8-4230-a909-89e30e7a5e1f,,
eid,a0f4b0fb-388e-4a15-a3fc-4792814f18ac,opto_behavior,,1,SWC_NM_035,a0f4b0fb-388e-4a15-a3fc-4792814f18ac,,
eid,a0f828ce-1ef6-428e-a65c-ad3010ac482e,zapit,,1,SWC_NM_086,a0f828ce-1ef6-428e-a65c-ad3010ac482e,,
eid,a0fc0a1b-6fe7-46f6-a731-4fa4cf334459,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,a0fc0a1b-6fe7-46f6-a731-4fa4cf334459,,
eid,a109e274-2379-409f-afd8-783ac2852565,opto_behavior,,2,SWC_NM_042,a109e274-2379-409f-afd8-783ac2852565,,
eid,a10cdb6b-f044-4040-9e0d-51a7dfaa1e86,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,a10cdb6b-f044-4040-9e0d-51a7dfaa1e86,,
eid,a159c54d-767c-43da-9aba-a595926d88a4,zapit,,1,SWC_NM_085,a159c54d-767c-43da-9aba-a595926d88a4,,
eid,a1b744fd-828f-456c-9a4a-fadfee19de1b,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_080,a1b744fd-828f-456c-9a4a-fadfee19de1b,,
eid,a1c81975-0c12-4ca7-aac6-193f2ef8eada,opto_behavior,,1,SWC_NM_102,a1c81975-0c12-4ca7-aac6-193f2ef8eada,,
eid,a1d88cbc-ac86-4649-afef-5ac579f8e5a5,zapit,,1,SWC_NM_086,a1d88cbc-ac86-4649-afef-5ac579f8e5a5,,
eid,a1d962cc-4669-470b-af40-509a0d411268,opto_behavior,,1,SWC_NM_051,a1d962cc-4669-470b-af40-509a0d411268,,
eid,a21a94cb-9731-470b-ab32-0e780a2118a3,zapit,,1,SWC_NM_071,a21a94cb-9731-470b-ab32-0e780a2118a3,,
eid,a2c97656-fb3d-4587-9980-c0ad26a712c0,zapit,,1,SWC_NM_085,a2c97656-fb3d-4587-9980-c0ad26a712c0,,
eid,a31836c9-3d0c-460d-aacb-aa12c97ef3be,opto_behavior,,1,SWC_NM_102,a31836c9-3d0c-460d-aacb-aa12c97ef3be,,
eid,a3264491-161d-4add-9c69-5d9c613abec6,opto_behavior,,1,SWC_NM_080,a3264491-161d-4add-9c69-5d9c613abec6,,
eid,a34085ff-e190-46b6-b786-df0be8e0227e,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,a34085ff-e190-46b6-b786-df0be8e0227e,,
eid,a346634b-5d82-4b0d-b332-0df8d4bda767,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,a346634b-5d82-4b0d-b332-0df8d4bda767,,
eid,a34c3639-4a0c-4bb2-b369-dd72487e4e1f,opto_behavior,,1,SWC_NM_036,a34c3639-4a0c-4bb2-b369-dd72487e4e1f,,
eid,a3973b9f-43a3-42e0-aca8-bdc04955a4c0,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,a3973b9f-43a3-42e0-aca8-bdc04955a4c0,,
eid,a3a18538-7b1f-4f70-9dea-26e00733ecdc,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_098,a3a18538-7b1f-4f70-9dea-26e00733ecdc,,
eid,a3a49b17-4218-4a37-953c-db7e772a6c04,opto_behavior,,1,SWC_NM_096,a3a49b17-4218-4a37-953c-db7e772a6c04,,
eid,a3acb50a-97d9-4f50-b3be-e572e9ccad31,zapit,,1,SWC_NM_086,a3acb50a-97d9-4f50-b3be-e572e9ccad31,,
eid,a3dad990-0323-4e0b-8a2f-6bf13cfab3e1,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,a3dad990-0323-4e0b-8a2f-6bf13cfab3e1,,
eid,a3dda1d9-372b-4d58-a6b9-7f549fb01709,zapit,,1,SWC_NM_057,a3dda1d9-372b-4d58-a6b9-7f549fb01709,,
eid,a3f7d1da-d3ce-42eb-a2d2-e60d722b464f,zapit,,1,SWC_NM_086,a3f7d1da-d3ce-42eb-a2d2-e60d722b464f,,
eid,a3f900dc-786a-4c11-896d-796534e38ad0,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_105,a3f900dc-786a-4c11-896d-796534e38ad0,,
eid,a418eb79-b949-4fdf-9fad-b5d8b240e638,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_012,a418eb79-b949-4fdf-9fad-b5d8b240e638,,
eid,a4501dd7-8613-4cdf-99ef-ca56971557c5,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_012,a4501dd7-8613-4cdf-99ef-ca56971557c5,,
eid,a455ce8b-3abe-41ca-8ad3-21e69cb3b87c,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,a455ce8b-3abe-41ca-8ad3-21e69cb3b87c,,
eid,a457b999-3c71-4c34-abf2-a397996fa30d,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,a457b999-3c71-4c34-abf2-a397996fa30d,,
eid,a480cc48-493f-434b-8196-98d22252fc27,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,a480cc48-493f-434b-8196-98d22252fc27,,
eid,a506d5df-404c-4ad2-b391-057429b37afb,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,a506d5df-404c-4ad2-b391-057429b37afb,,
eid,a5a82e1a-e012-4a86-a240-3513d9c4cfb6,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,a5a82e1a-e012-4a86-a240-3513d9c4cfb6,,
eid,a5c3a7bf-23af-44ba-aa17-6814a84264c7,opto_behavior,,1,SWC_NM_036,a5c3a7bf-23af-44ba-aa17-6814a84264c7,,
eid,a5d59778-e076-4e48-9d6c-d500d691339a,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,a5d59778-e076-4e48-9d6c-d500d691339a,,
eid,a61ec24b-6085-4f3d-9f51-4cbbce4ea8be,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,a61ec24b-6085-4f3d-9f51-4cbbce4ea8be,,
eid,a65aa3be-0521-45be-b979-b8b262d37d49,zapit,,1,SWC_NM_086,a65aa3be-0521-45be-b979-b8b262d37d49,,
eid,a6f3c306-6e9b-47aa-91a2-5ef560fefc17,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,a6f3c306-6e9b-47aa-91a2-5ef560fefc17,,
eid,a6fe82bf-8d76-4a07-8dfe-0da5cb168e06,opto_behavior,,1,SWC_NM_035,a6fe82bf-8d76-4a07-8dfe-0da5cb168e06,,
eid,a75a0f51-65c8-48d7-9e47-0a207c49656f,zapit,,1,SWC_NM_072,a75a0f51-65c8-48d7-9e47-0a207c49656f,,
eid,a775f6d4-d83e-4ef4-ae98-8a72a79d6517,opto_behavior,,1,SWC_NM_043,a775f6d4-d83e-4ef4-ae98-8a72a79d6517,,
eid,a7c9a06d-7998-44d7-9dd9-f288f9cc87ff,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,a7c9a06d-7998-44d7-9dd9-f288f9cc87ff,,
eid,a8e39cd4-e35f-4818-a2e6-c78862f361ba,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,a8e39cd4-e35f-4818-a2e6-c78862f361ba,,
eid,a8f4b965-89b6-4905-b953-3f6f7c42bbb7,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_004,a8f4b965-89b6-4905-b953-3f6f7c42bbb7,,
eid,a9d36372-0eb9-4080-8344-8a671ec1c5b0,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,a9d36372-0eb9-4080-8344-8a671ec1c5b0,,
eid,a9e099d3-2159-44f9-9e49-f42f360e6d75,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,a9e099d3-2159-44f9-9e49-f42f360e6d75,,
eid,a9e6ca81-f6ac-4cf2-aefd-56ea2e10fea6,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,a9e6ca81-f6ac-4cf2-aefd-56ea2e10fea6,,
eid,aa3edfa1-5a55-4079-96ea-80ef8f5bcb95,zapit,,1,SWC_NM_071,aa3edfa1-5a55-4079-96ea-80ef8f5bcb95,,
eid,aabe7656-2d2f-44ee-9e87-bd5ca4102523,opto_behavior,,1,SWC_NM_037,aabe7656-2d2f-44ee-9e87-bd5ca4102523,,
eid,ab329d9a-7c14-4c67-9782-40fc519f9cd3,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_073,ab329d9a-7c14-4c67-9782-40fc519f9cd3,,
eid,ab3ee693-82aa-40d4-b215-e0f284d07aaa,opto_behavior,,1,SWC_NM_049,ab3ee693-82aa-40d4-b215-e0f284d07aaa,,
eid,ab4938a4-b64c-4a91-8620-d8707a2d2df6,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_010,ab4938a4-b64c-4a91-8620-d8707a2d2df6,,
eid,ab9f1a5c-9637-4837-90d1-dd2a666b08bd,opto_behavior,,1,SWC_NM_099,ab9f1a5c-9637-4837-90d1-dd2a666b08bd,,
eid,abb899e8-6322-4ba0-abd0-b1bdff48d3ef,zapit,figure4_zapit_glmhmm,1,SWC_NM_090,abb899e8-6322-4ba0-abd0-b1bdff48d3ef,,
eid,abf38955-b5d4-4319-921a-f0658188ad57,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_025,abf38955-b5d4-4319-921a-f0658188ad57,,
eid,ac52a1ce-3b6c-4421-bc12-3d898d7d6527,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_026,ac52a1ce-3b6c-4421-bc12-3d898d7d6527,,
eid,ac72bdf7-0a3b-43ec-a110-a173eade8855,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,ac72bdf7-0a3b-43ec-a110-a173eade8855,,
eid,ad8495d1-6341-4a9d-9eb9-f6c397eec797,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,ad8495d1-6341-4a9d-9eb9-f6c397eec797,,
